,n,CV_mode,Model,R2_val,R2_test,Parameters,object
1051,51,kfold_8,CatBoostRegressor,0.6803899316287126,0.6355021763735935,"{'learning_rate': 0.041891525112033694, 'depth': 4, 'l2_leaf_reg': 0.0019000268979412096, 'bagging_temperature': 0.02764775544965201, 'random_strength': 5.668533022052501e-06, 'grow_policy': 'SymmetricTree'}",
1052,52,kfold_8,CatBoostRegressor,0.636923965664965,0.6860811503983085,"{'learning_rate': 0.3758935607257088, 'depth': 3, 'l2_leaf_reg': 0.002882525615165987, 'bagging_temperature': 0.1754889691088135, 'random_strength': 0.05167946864065466, 'grow_policy': 'Lossguide'}",
1053,53,kfold_8,CatBoostRegressor,0.7067706058748732,0.6780432985321367,"{'learning_rate': 0.13551273340423634, 'depth': 3, 'l2_leaf_reg': 0.0008831142269094856, 'bagging_temperature': 0.18693530219792948, 'random_strength': 5.368722575794835e-05, 'grow_policy': 'Lossguide'}",
1054,54,kfold_8,CatBoostRegressor,0.6600782811771098,0.6829701477895875,"{'learning_rate': 0.24711162365978048, 'depth': 4, 'l2_leaf_reg': 0.00014431398827057074, 'bagging_temperature': 0.3051723936237427, 'random_strength': 0.00048296134344773104, 'grow_policy': 'Lossguide'}",
1055,55,kfold_8,CatBoostRegressor,0.6730865142690965,0.620225442261541,"{'learning_rate': 0.06361373699219047, 'depth': 2, 'l2_leaf_reg': 0.008288437538538586, 'bagging_temperature': 0.020599047489881242, 'random_strength': 0.002706690899595356, 'grow_policy': 'SymmetricTree'}",
1056,56,kfold_8,CatBoostRegressor,0.07685098434955961,0.08808922361290228,"{'learning_rate': 0.0008660804254955626, 'depth': 3, 'l2_leaf_reg': 2.1389835382644495, 'bagging_temperature': 0.6725759815424437, 'random_strength': 1.397440484580041e-05, 'grow_policy': 'Depthwise'}",
1057,57,kfold_8,CatBoostRegressor,0.6867837249246114,0.6815108016721327,"{'learning_rate': 0.41274558971310643, 'depth': 2, 'l2_leaf_reg': 1.5276370327323423, 'bagging_temperature': 0.20072644497472333, 'random_strength': 1.8982035398913704e-06, 'grow_policy': 'Lossguide'}",
1058,58,kfold_8,CatBoostRegressor,-0.014010960890111557,0.005703805527285444,"{'learning_rate': 0.00011691181207531039, 'depth': 8, 'l2_leaf_reg': 3.3790095699915597, 'bagging_temperature': 0.1657399327767437, 'random_strength': 6.465105036460146e-05, 'grow_policy': 'Lossguide'}",
1059,59,kfold_8,CatBoostRegressor,0.6985000700340149,0.6759130157696016,"{'learning_rate': 0.4415382830327859, 'depth': 2, 'l2_leaf_reg': 0.3931398215600739, 'bagging_temperature': 0.41767469970455495, 'random_strength': 0.00206548224623547, 'grow_policy': 'Lossguide'}",
1060,60,kfold_8,CatBoostRegressor,0.04181752539007888,0.06894956191077517,"{'learning_rate': 0.0013565246839508842, 'depth': 1, 'l2_leaf_reg': 0.3341888262583778, 'bagging_temperature': 0.4570478938629804, 'random_strength': 2.625121675500326, 'grow_policy': 'Lossguide'}",
1061,61,kfold_8,CatBoostRegressor,0.694203044857623,0.6378120653106245,"{'learning_rate': 0.29417855900499956, 'depth': 3, 'l2_leaf_reg': 0.00039087249722672123, 'bagging_temperature': 0.053577628750132895, 'random_strength': 0.0005956578091357591, 'grow_policy': 'SymmetricTree'}",
1062,62,kfold_8,CatBoostRegressor,0.6943340973957075,0.6793904916499541,"{'learning_rate': 0.18599874684713796, 'depth': 2, 'l2_leaf_reg': 0.00019580695744653455, 'bagging_temperature': 0.13561207206339804, 'random_strength': 1.533036640190375e-06, 'grow_policy': 'Lossguide'}",
1063,63,kfold_8,CatBoostRegressor,0.6772493235765278,0.6305122952622071,"{'learning_rate': 0.09320034759800598, 'depth': 5, 'l2_leaf_reg': 8.370891985275014e-05, 'bagging_temperature': 0.08920294890993583, 'random_strength': 0.1020082760761105, 'grow_policy': 'SymmetricTree'}",
1064,64,kfold_8,CatBoostRegressor,0.6587217646990023,0.5997819934120079,"{'learning_rate': 0.03479573467505365, 'depth': 2, 'l2_leaf_reg': 1.4517148723141043e-05, 'bagging_temperature': 0.16769553309514942, 'random_strength': 0.0007726592450849695, 'grow_policy': 'Lossguide'}",
1065,65,kfold_8,CatBoostRegressor,0.6797091403441811,0.6420775895855636,"{'learning_rate': 0.2495413444755384, 'depth': 4, 'l2_leaf_reg': 9.614792323646787e-05, 'bagging_temperature': 0.32248895912287534, 'random_strength': 0.0005572008318460324, 'grow_policy': 'SymmetricTree'}",
1066,66,kfold_8,CatBoostRegressor,0.60760579274617,0.5933212264859682,"{'learning_rate': 0.013474905623288288, 'depth': 6, 'l2_leaf_reg': 0.5659569376064749, 'bagging_temperature': 0.9672608191842746, 'random_strength': 0.0008530783340740109, 'grow_policy': 'Depthwise'}",
1067,67,kfold_8,CatBoostRegressor,0.6585158781864369,0.5741473735915219,"{'learning_rate': 0.019557607311092465, 'depth': 3, 'l2_leaf_reg': 0.0019991937835798406, 'bagging_temperature': 0.4919190630987814, 'random_strength': 0.017883601991229167, 'grow_policy': 'SymmetricTree'}",
1068,68,kfold_8,CatBoostRegressor,0.673090062312919,0.7054564648910584,"{'learning_rate': 0.15637395432612905, 'depth': 5, 'l2_leaf_reg': 0.0004973745750940792, 'bagging_temperature': 0.006002310596409155, 'random_strength': 0.00033110967743292205, 'grow_policy': 'Lossguide'}",
1069,69,kfold_8,CatBoostRegressor,0.6995251076425748,0.633702256684257,"{'learning_rate': 0.07362287161964166, 'depth': 3, 'l2_leaf_reg': 2.931692436050782e-06, 'bagging_temperature': 0.1795296451609758, 'random_strength': 7.291488152914342e-06, 'grow_policy': 'SymmetricTree'}",
1070,70,kfold_8,CatBoostRegressor,0.6867028406950115,0.6882261090194274,"{'learning_rate': 0.20160559867694466, 'depth': 3, 'l2_leaf_reg': 0.0005304760511182055, 'bagging_temperature': 0.3223865058718287, 'random_strength': 1.3712337990633823e-05, 'grow_policy': 'Depthwise'}",
1071,71,kfold_8,CatBoostRegressor,0.6947064998854235,0.6894331090251603,"{'learning_rate': 0.22370144334239422, 'depth': 2, 'l2_leaf_reg': 0.0006191368937902158, 'bagging_temperature': 0.3342944512398057, 'random_strength': 9.004608080083123e-05, 'grow_policy': 'Lossguide'}",
1072,72,kfold_8,CatBoostRegressor,0.7064799557613561,0.7178222500666349,"{'learning_rate': 0.10892235196936584, 'depth': 4, 'l2_leaf_reg': 3.6266410259002247e-06, 'bagging_temperature': 0.5694431030170916, 'random_strength': 0.0003354070716427951, 'grow_policy': 'Depthwise'}",
1073,73,kfold_8,CatBoostRegressor,0.68760344225494,0.6886208638104698,"{'learning_rate': 0.09605194791247283, 'depth': 5, 'l2_leaf_reg': 0.0009033553430227453, 'bagging_temperature': 0.5547815386823495, 'random_strength': 0.0011339556315669418, 'grow_policy': 'Depthwise'}",
1074,74,kfold_8,CatBoostRegressor,0.6635837772121509,0.6659151904307281,"{'learning_rate': 0.015383501123470695, 'depth': 4, 'l2_leaf_reg': 1.0339959578583159e-06, 'bagging_temperature': 0.5458201014781365, 'random_strength': 5.23893023572435e-05, 'grow_policy': 'Depthwise'}",
1075,75,kfold_8,CatBoostRegressor,-0.0018573767766465465,0.018219077312545573,"{'learning_rate': 0.0002211564420285825, 'depth': 1, 'l2_leaf_reg': 1.6566773920219616e-06, 'bagging_temperature': 0.3916339008272315, 'random_strength': 0.00046580409204244983, 'grow_policy': 'SymmetricTree'}",
1076,76,kfold_8,CatBoostRegressor,0.3226209771676931,0.3230922753028118,"{'learning_rate': 0.002709519716800174, 'depth': 4, 'l2_leaf_reg': 0.0006462773399878452, 'bagging_temperature': 0.0902516608062903, 'random_strength': 0.003195519007587104, 'grow_policy': 'SymmetricTree'}",
1077,77,kfold_8,CatBoostRegressor,0.41976887205614877,0.4146168448656187,"{'learning_rate': 0.0038601742046300036, 'depth': 5, 'l2_leaf_reg': 0.027236196506894732, 'bagging_temperature': 0.4063286432062867, 'random_strength': 4.355236802393611e-06, 'grow_policy': 'SymmetricTree'}",
1078,78,kfold_8,CatBoostRegressor,0.6944134259293767,0.6253712528933788,"{'learning_rate': 0.18350757644174504, 'depth': 2, 'l2_leaf_reg': 1.422257397898826e-06, 'bagging_temperature': 0.6150807503049082, 'random_strength': 0.00021943036165695707, 'grow_policy': 'SymmetricTree'}",
1079,79,kfold_8,CatBoostRegressor,0.702494794758932,0.6785149168426395,"{'learning_rate': 0.06605481207845074, 'depth': 3, 'l2_leaf_reg': 0.00652255877759933, 'bagging_temperature': 0.20186851553535787, 'random_strength': 0.0001524125146374052, 'grow_policy': 'Lossguide'}",
1080,80,kfold_8,CatBoostRegressor,0.6824494604170516,0.6980936524827808,"{'learning_rate': 0.17451884558308328, 'depth': 4, 'l2_leaf_reg': 0.2968514871120804, 'bagging_temperature': 0.1494072272379579, 'random_strength': 0.0003174580598628952, 'grow_policy': 'Lossguide'}",
1081,81,kfold_8,CatBoostRegressor,0.08852997629064907,0.09291883170120896,"{'learning_rate': 0.0006788727147782706, 'depth': 5, 'l2_leaf_reg': 0.008432934709913277, 'bagging_temperature': 0.9604625686481233, 'random_strength': 0.33023241775527357, 'grow_policy': 'SymmetricTree'}",
1082,82,kfold_8,CatBoostRegressor,0.6982941728522996,0.6556704501478055,"{'learning_rate': 0.13449933717129167, 'depth': 3, 'l2_leaf_reg': 0.0035776895669433857, 'bagging_temperature': 0.21776562458492216, 'random_strength': 0.00013078689335839356, 'grow_policy': 'Lossguide'}",
1083,83,kfold_8,CatBoostRegressor,0.6694039634120932,0.6365720590013174,"{'learning_rate': 0.06354991256773178, 'depth': 5, 'l2_leaf_reg': 0.00019521682181476325, 'bagging_temperature': 0.04950119810788559, 'random_strength': 0.0005795583129294773, 'grow_policy': 'SymmetricTree'}",
1084,84,kfold_8,CatBoostRegressor,0.6976631290777353,0.6649647831931706,"{'learning_rate': 0.20476936304079807, 'depth': 3, 'l2_leaf_reg': 2.2770004114236333e-05, 'bagging_temperature': 0.37607030837527494, 'random_strength': 0.004714286981141161, 'grow_policy': 'Depthwise'}",
1085,85,kfold_8,CatBoostRegressor,0.6831479258483371,0.6320680924532219,"{'learning_rate': 0.022294487834099597, 'depth': 3, 'l2_leaf_reg': 0.004538941654673295, 'bagging_temperature': 0.2573336032370028, 'random_strength': 9.319745305201314e-05, 'grow_policy': 'Lossguide'}",
1086,86,kfold_8,CatBoostRegressor,0.338031167760658,0.34056492760279866,"{'learning_rate': 0.003131653779612043, 'depth': 8, 'l2_leaf_reg': 0.4538404174769476, 'bagging_temperature': 0.0670510987443591, 'random_strength': 0.005589318130102105, 'grow_policy': 'SymmetricTree'}",
1087,87,kfold_8,CatBoostRegressor,0.6480058409936194,0.5924872905453039,"{'learning_rate': 0.1607872790566707, 'depth': 1, 'l2_leaf_reg': 1.9047356707248456e-06, 'bagging_temperature': 0.9355620790074737, 'random_strength': 0.00016338374002300158, 'grow_policy': 'Depthwise'}",
1088,88,kfold_8,CatBoostRegressor,-0.006081110111209709,0.011093263218383997,"{'learning_rate': 0.00011342460669689277, 'depth': 3, 'l2_leaf_reg': 3.0571328084870587e-06, 'bagging_temperature': 0.7439365746321023, 'random_strength': 6.534045023289516e-06, 'grow_policy': 'Lossguide'}",
1089,89,kfold_8,CatBoostRegressor,0.7017954297576754,0.6325294530652177,"{'learning_rate': 0.04348853386654229, 'depth': 3, 'l2_leaf_reg': 0.0001797173191080654, 'bagging_temperature': 0.30231674114008644, 'random_strength': 1.7862204349271783e-06, 'grow_policy': 'SymmetricTree'}",
1090,90,kfold_8,CatBoostRegressor,0.6908464931621212,0.7068030750128707,"{'learning_rate': 0.059597622253289226, 'depth': 4, 'l2_leaf_reg': 5.609792241012071e-06, 'bagging_temperature': 0.7708336222625659, 'random_strength': 0.002377323411790067, 'grow_policy': 'Depthwise'}",
1091,91,kfold_8,CatBoostRegressor,0.6984456250898377,0.6299221647635154,"{'learning_rate': 0.07414546503880179, 'depth': 3, 'l2_leaf_reg': 0.0006392150956174669, 'bagging_temperature': 0.23454276834571308, 'random_strength': 2.5110465861706425e-05, 'grow_policy': 'SymmetricTree'}",
1092,92,kfold_8,CatBoostRegressor,0.5910944513450433,0.5471245595514256,"{'learning_rate': 0.02569300198402553, 'depth': 2, 'l2_leaf_reg': 7.039304924092106e-05, 'bagging_temperature': 0.37415691860697625, 'random_strength': 3.099122332811964e-06, 'grow_policy': 'SymmetricTree'}",
1093,93,kfold_8,CatBoostRegressor,0.7008766157006867,0.6312806135264475,"{'learning_rate': 0.052226649833772926, 'depth': 3, 'l2_leaf_reg': 0.00029777102000885114, 'bagging_temperature': 0.14694638890915956, 'random_strength': 0.001273552959955649, 'grow_policy': 'SymmetricTree'}",
1094,94,kfold_8,CatBoostRegressor,0.4327187543407085,0.42570117206988356,"{'learning_rate': 0.008357843412038445, 'depth': 5, 'l2_leaf_reg': 5.269986162199446, 'bagging_temperature': 0.7160685238846272, 'random_strength': 0.038282419602319415, 'grow_policy': 'Lossguide'}",
1095,95,kfold_8,CatBoostRegressor,0.5567456204568977,0.5180100501726104,"{'learning_rate': 0.015093528618628047, 'depth': 7, 'l2_leaf_reg': 6.971255651175092, 'bagging_temperature': 0.6597591833909981, 'random_strength': 3.366418806496147e-06, 'grow_policy': 'Lossguide'}",
1096,96,kfold_8,CatBoostRegressor,0.7100962809077538,0.6512660690030657,"{'learning_rate': 0.15918556993267677, 'depth': 3, 'l2_leaf_reg': 0.0040586431866856, 'bagging_temperature': 0.4202325292902983, 'random_strength': 1.2967773472012924e-06, 'grow_policy': 'SymmetricTree'}",
1097,97,kfold_8,CatBoostRegressor,0.645947007664164,0.6006072281138197,"{'learning_rate': 0.014412782931654074, 'depth': 3, 'l2_leaf_reg': 0.002792875311081141, 'bagging_temperature': 0.1170062228018536, 'random_strength': 0.06425344869967582, 'grow_policy': 'Lossguide'}",
1098,98,kfold_8,CatBoostRegressor,0.6846995338527667,0.66083113417382,"{'learning_rate': 0.20570861035901541, 'depth': 4, 'l2_leaf_reg': 0.02194745389044635, 'bagging_temperature': 0.6011501094081935, 'random_strength': 3.23883954250899e-06, 'grow_policy': 'SymmetricTree'}",
1099,99,kfold_8,CatBoostRegressor,0.5780013001722677,0.5515599247620286,"{'learning_rate': 0.49662760823957375, 'depth': 4, 'l2_leaf_reg': 5.935712059482966e-06, 'bagging_temperature': 0.7132235210530751, 'random_strength': 0.9715395249290344, 'grow_policy': 'Depthwise'}",
1100,0,kfold_8,Ridge,-0.060028051821121586,-0.03853213196896488,{'alpha': 0.0010325700766128495},
1101,1,kfold_8,Ridge,-0.060028269717215865,-0.0385322884870789,{'alpha': 0.0008245276560768818},
1102,2,kfold_8,Ridge,-0.060026582819869834,-0.03853107675641798,{'alpha': 0.0024351839725560626},
1103,3,kfold_8,Ridge,-0.059757631443654535,-0.038337696314226566,{'alpha': 0.26052096082664306},
1104,4,kfold_8,Ridge,-0.06002578385842927,-0.03853050284201509,{'alpha': 0.003198070539321775},
1105,5,kfold_8,Ridge,-0.05961340107013324,-0.038233838147607724,{'alpha': 0.3999899854790787},
1106,6,kfold_8,Ridge,-0.06002901760611823,-0.03853282570531813,{'alpha': 0.00011047243137782792},
1107,7,kfold_8,Ridge,-0.060028916773598784,-0.03853275327618744,{'alpha': 0.00020674224814698052},
1108,8,kfold_8,Ridge,-0.0594929567916096,-0.03814702508309398,{'alpha': 0.517034720433452},
1109,9,kfold_8,Ridge,-0.06000676195032262,-0.03851683795081895,{'alpha': 0.02136774384517463},
1110,10,kfold_8,Ridge,-0.05333178884603362,-0.03359825212815193,{'alpha': 7.318270849743632},
1111,11,kfold_8,Ridge,-0.051794485732504114,-0.0324271116659649,{'alpha': 9.31643008716004},
1112,12,kfold_8,Ridge,-0.052818725636958774,-0.03320913306207918,{'alpha': 7.9694053048938756},
1113,13,kfold_8,Ridge,-0.05184853262838818,-0.03246855431973028,{'alpha': 9.243716040701017},
1114,14,kfold_8,Ridge,-0.055958158499744615,-0.03556425525134577,{'alpha': 4.206725968562586},
1115,15,kfold_8,Ridge,-0.05193822103213641,-0.03253728248842447,{'alpha': 9.123461956464082},
1116,16,kfold_8,Ridge,-0.05934735029953897,-0.03804197457984526,{'alpha': 0.6592383664512111},
1117,17,kfold_8,Ridge,-0.05256347703732245,-0.03301490379800742,{'alpha': 8.299094644096956},
1118,18,kfold_8,Ridge,-0.059923614594128205,-0.03845708499286471,{'alpha': 0.10093994877863197},
1119,19,kfold_8,Ridge,-0.059060110113580144,-0.03783441325444703,{'alpha': 0.9420619778351573},
1120,20,kfold_8,Ridge,-0.0520705720940271,-0.032638602965333385,{'alpha': 8.946937023403843},
1121,21,kfold_8,Ridge,-0.05533217983743399,-0.035099483460058645,{'alpha': 4.916785693768975},
1122,22,kfold_8,Ridge,-0.051899303415132714,-0.032507466685816055,{'alpha': 9.175579735857488},
1123,23,kfold_8,Ridge,-0.05830014459292454,-0.037283141723045254,{'alpha': 1.7054320906037554},
1124,24,kfold_8,Ridge,-0.051559812961063045,-0.032246934006618044,{'alpha': 9.634342346805488},
1125,25,kfold_8,Ridge,-0.05893003827484922,-0.037740279234343976,{'alpha': 1.07114876283487},
1126,26,kfold_8,Ridge,-0.05133711700247323,-0.03207559952574557,{'alpha': 9.939363658094145},
1127,27,kfold_8,Ridge,-0.05175527529402091,-0.03239703293991303,{'alpha': 9.369300692839984},
1128,28,kfold_8,Ridge,-0.059240415149875325,-0.03796475343171557,{'alpha': 0.7641712293579549},
1129,29,kfold_8,Ridge,-0.058571792564052094,-0.037480548094710686,{'alpha': 1.4300086530490381},
1130,30,kfold_8,Ridge,-0.05131514903074552,-0.03205867941607665,{'alpha': 9.96963098422327},
1131,31,kfold_8,Ridge,-0.052121553862819026,-0.03267760001356357,{'alpha': 8.879233371574097},
1132,32,kfold_8,Ridge,-0.051365068198662156,-0.03209712314466451,{'alpha': 9.90089923250879},
1133,33,kfold_8,Ridge,-0.051607473185107944,-0.032283557418257836,{'alpha': 9.569487277321606},
1134,34,kfold_8,Ridge,-0.052201721550373836,-0.032738886457684524,{'alpha': 8.773099156859075},
1135,35,kfold_8,Ridge,-0.058510210590885015,-0.03743583140086182,{'alpha': 1.4921939490188487},
1136,36,kfold_8,Ridge,-0.05835381447209076,-0.037322175177388894,{'alpha': 1.6507870797646242},
1137,37,kfold_8,Ridge,-0.05221374286119551,-0.03274807274812774,{'alpha': 8.757218576126222},
1138,38,kfold_8,Ridge,-0.05853103314044117,-0.03745095362090822,{'alpha': 1.471150914580292},
1139,39,kfold_8,Ridge,-0.051324988789275716,-0.03206625858436696,{'alpha': 9.956069844319279},
1140,40,kfold_8,Ridge,-0.058700177837051726,-0.03757370737793342,{'alpha': 1.3008375196709927},
1141,41,kfold_8,Ridge,-0.05162744370489558,-0.03229889864217905,{'alpha': 9.542355879069568},
1142,42,kfold_8,Ridge,-0.05150769829697044,-0.032206869687559925,{'alpha': 9.705429207633514},
1143,43,kfold_8,Ridge,-0.06002629567653295,-0.03853087049440518,{'alpha': 0.002709359563724733},
1144,44,kfold_8,Ridge,-0.05137756691891582,-0.03210674593070695,{'alpha': 9.883716229041664},
1145,45,kfold_8,Ridge,-0.05194695975001151,-0.03254397602898007,{'alpha': 9.111772443758182},
1146,46,kfold_8,Ridge,-0.051379892922401194,-0.03210853660450397,{'alpha': 9.880519630504619},
1147,47,kfold_8,Ridge,-0.051589561236052406,-0.032269795231656406,{'alpha': 9.593844085983381},
1148,48,kfold_8,Ridge,-0.058119104127585475,-0.03715135787406343,{'alpha': 1.89060289832181},
1149,49,kfold_8,Ridge,-0.0513019873266245,-0.03204854042892391,{'alpha': 9.987780545342103},
1150,50,kfold_8,Ridge,-0.06001130247524045,-0.03852009992608285,{'alpha': 0.01702948768433159},
1151,51,kfold_8,Ridge,-0.05166967886840945,-0.032331334357899255,{'alpha': 9.485061833900396},
