,n,CV_mode,Model,R2_val,R2_test,Parameters,object
234,34,kfold_8,SVR,-2.5183278999904744,-0.09174976592562478,"{'C': 253.55314471755642, 'kernel': 'linear', 'gamma': 'scale', 'degree': 4}",
235,35,kfold_8,SVR,-1.7949639993089337,0.13606000727197598,"{'C': 1.9118337724792613, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
236,36,kfold_8,SVR,-1.7895314519379175,0.16138570377797612,"{'C': 1.2584355458146448, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
237,37,kfold_8,SVR,-2.4556687406605446,-0.08689089402927652,"{'C': 0.3933346754373424, 'kernel': 'linear', 'gamma': 'auto', 'degree': 2}",
238,38,kfold_8,SVR,-1.8026559179745734,0.13216021856807925,"{'C': 0.4301952819984207, 'kernel': 'poly', 'gamma': 'auto', 'degree': 2}",
239,39,kfold_8,SVR,-10.204777681329654,-5.1637628647575395,"{'C': 1.8431377004477834, 'kernel': 'sigmoid', 'gamma': 'auto', 'degree': 3}",
240,40,kfold_8,SVR,-1.644197454242238,-0.17879995884026734,"{'C': 11.036018729293337, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
241,41,kfold_8,SVR,-1.651537228533633,-0.157474518081556,"{'C': 1.5548277030281041, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
242,42,kfold_8,SVR,-1.6798673574162453,-0.18560529710880402,"{'C': 27.91585489313471, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
243,43,kfold_8,SVR,-1.6742057855567725,-0.1911959022557712,"{'C': 198.4365586440372, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
244,44,kfold_8,SVR,-1.6739802585485064,-0.19128465697690045,"{'C': 327.30581322556964, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
245,45,kfold_8,SVR,-1.6766835851478814,-0.19111103850873978,"{'C': 617.6438231371477, 'kernel': 'poly', 'gamma': 'auto', 'degree': 3}",
246,46,kfold_8,SVR,-1.689119609906175,0.028109459762728495,"{'C': 16.897328921834518, 'kernel': 'rbf', 'gamma': 'auto', 'degree': 3}",
247,47,kfold_8,SVR,-2.630175558582496,0.054314525461319874,"{'C': 721.3540283350458, 'kernel': 'poly', 'gamma': 'auto', 'degree': 4}",
248,48,kfold_8,SVR,-1.6738208795716023,-0.1910407479138594,"{'C': 462.80569249814073, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
249,49,kfold_8,SVR,-1.6442441706299824,-0.18554466133402414,"{'C': 21.987011367623335, 'kernel': 'poly', 'gamma': 'scale', 'degree': 3}",
250,0,kfold_8,KernelRidge,-1.4063022291369582,0.009572650009112671,"{'alpha': 0.0010119349291150968, 'kernel': 'poly', 'degree': 3}",
251,1,kfold_8,KernelRidge,-16949.883389461782,-16451.054834484534,"{'alpha': 1.051225889560959e-10, 'kernel': 'sigmoid', 'degree': 5}",
252,2,kfold_8,KernelRidge,-16587.589938634217,-16448.988015220693,"{'alpha': 1.4972124278388007e-09, 'kernel': 'sigmoid', 'degree': 4}",
253,3,kfold_8,KernelRidge,-21.8600340385448,-22.899739893564167,"{'alpha': 4.991295104096165e-10, 'kernel': 'rbf', 'degree': 3}",
254,4,kfold_8,KernelRidge,-14194.792926000235,-16435.325701589973,"{'alpha': 1.3057434424284071e-08, 'kernel': 'sigmoid', 'degree': 2}",
255,5,kfold_8,KernelRidge,-15578.668980765922,-16443.16988257317,"{'alpha': 5.806495959881081e-09, 'kernel': 'sigmoid', 'degree': 5}",
256,6,kfold_8,KernelRidge,-1.860011697841729,0.03042027378043688,"{'alpha': 0.015335438505088693, 'kernel': 'rbf', 'degree': 2}",
257,7,kfold_8,KernelRidge,-2.3460830322093207,-0.031658809125376,"{'alpha': 1.403463516883499e-09, 'kernel': 'linear', 'degree': 4}",
258,8,kfold_8,KernelRidge,-2.3460820574588355,-0.031657233714233346,"{'alpha': 3.056408166142546e-06, 'kernel': 'linear', 'degree': 4}",
259,9,kfold_8,KernelRidge,-2.3460821041096125,-0.031657258217231865,"{'alpha': 1.0335432963264578e-08, 'kernel': 'linear', 'degree': 4}",
260,10,kfold_8,KernelRidge,-1.4063754784743738,0.009393009406092001,"{'alpha': 0.00013203979316555735, 'kernel': 'poly', 'degree': 3}",
261,11,kfold_8,KernelRidge,-1.406381106699244,0.00937924397154577,"{'alpha': 6.46680775361627e-05, 'kernel': 'poly', 'degree': 3}",
262,12,kfold_8,KernelRidge,-1.40505254279892,0.012791174151561835,"{'alpha': 0.016995290559270487, 'kernel': 'poly', 'degree': 3}",
263,13,kfold_8,KernelRidge,-3710.758483564091,-3.9661780662118877,"{'alpha': 0.09070237008714398, 'kernel': 'sigmoid', 'degree': 3}",
264,14,kfold_8,KernelRidge,-2.095007629696424,0.048787281466084687,"{'alpha': 0.05165238925590701, 'kernel': 'poly', 'degree': 4}",
265,15,kfold_8,KernelRidge,-1.8051569010831563,0.19457650554851114,"{'alpha': 0.017085023121789195, 'kernel': 'poly', 'degree': 2}",
266,16,kfold_8,KernelRidge,-8.312078989854667,-2.0511153719134345,"{'alpha': 7.581667261431022e-05, 'kernel': 'poly', 'degree': 5}",
267,17,kfold_8,KernelRidge,-2.420188912493224,-0.48386481160614325,"{'alpha': 0.0023154619719176505, 'kernel': 'rbf', 'degree': 4}",
268,18,kfold_8,KernelRidge,-2.3460820588419535,-0.03165723458172898,"{'alpha': 2.380725402012839e-06, 'kernel': 'linear', 'degree': 2}",
269,19,kfold_8,KernelRidge,-8927.08217573369,-627.3463926252685,"{'alpha': 6.0435225735761904e-05, 'kernel': 'sigmoid', 'degree': 3}",
270,20,kfold_8,KernelRidge,-2.3460689559352503,-0.03165346162634042,"{'alpha': 0.004905281451072585, 'kernel': 'linear', 'degree': 4}",
271,21,kfold_8,KernelRidge,-1.4062736526629918,0.009642979754010517,"{'alpha': 0.001356763086060644, 'kernel': 'poly', 'degree': 3}",
272,22,kfold_8,KernelRidge,-1.4061482237015424,0.009953341239769209,"{'alpha': 0.0028808093752896043, 'kernel': 'poly', 'degree': 3}",
273,23,kfold_8,KernelRidge,-1.4054342504800816,0.011775083459501179,"{'alpha': 0.011904126979651201, 'kernel': 'poly', 'degree': 3}",
274,24,kfold_8,KernelRidge,-2.3460471191515317,-0.03164717399882311,"{'alpha': 0.013077814880830999, 'kernel': 'linear', 'degree': 2}",
275,25,kfold_8,KernelRidge,-10.953425254461536,-12.11841217198737,"{'alpha': 2.1727334002640992e-05, 'kernel': 'rbf', 'degree': 3}",
276,26,kfold_8,KernelRidge,-1.4037268042260618,0.016600086867258668,"{'alpha': 0.036462393697563794, 'kernel': 'poly', 'degree': 3}",
277,27,kfold_8,KernelRidge,-1.40327578819438,0.0180174832760136,"{'alpha': 0.043864887670148435, 'kernel': 'poly', 'degree': 3}",
278,28,kfold_8,KernelRidge,-1.8060579020012892,0.19450331719482827,"{'alpha': 2.7965475094271233e-10, 'kernel': 'poly', 'degree': 2}",
279,29,kfold_8,KernelRidge,-1.4015829208531694,0.02417310946869,"{'alpha': 0.07705941969735765, 'kernel': 'poly', 'degree': 3}",
280,30,kfold_8,KernelRidge,-1.801655697513719,0.19483757584812045,"{'alpha': 0.08628325403823993, 'kernel': 'poly', 'degree': 2}",
281,31,kfold_8,KernelRidge,-1.402242555399527,0.021583174951819717,"{'alpha': 0.06288129749128182, 'kernel': 'poly', 'degree': 3}",
282,32,kfold_8,KernelRidge,-1.4008150787742883,0.027661779092561622,"{'alpha': 0.09666488194840975, 'kernel': 'poly', 'degree': 3}",
283,33,kfold_8,KernelRidge,-1.4011671666514502,0.025983551748980704,"{'alpha': 0.08715953459306983, 'kernel': 'poly', 'degree': 3}",
284,34,kfold_8,KernelRidge,-1.7964894455913736,0.05970121782947757,"{'alpha': 0.02366807075978425, 'kernel': 'rbf', 'degree': 3}",
285,35,kfold_8,KernelRidge,-2.3460295904379564,-0.03164212661439336,"{'alpha': 0.019639803408604124, 'kernel': 'linear', 'degree': 3}",
286,36,kfold_8,KernelRidge,-454.6562613412303,-120.11537986840796,"{'alpha': 0.002478870052463615, 'kernel': 'sigmoid', 'degree': 5}",
287,37,kfold_8,KernelRidge,-1.4014605758343182,0.02468931806910213,"{'alpha': 0.07992316602052467, 'kernel': 'poly', 'degree': 3}",
288,38,kfold_8,KernelRidge,-1.4023828217608993,0.021068204935883905,"{'alpha': 0.060099342216335463, 'kernel': 'poly', 'degree': 3}",
289,39,kfold_8,KernelRidge,-2.162397319893784,0.04578917090616674,"{'alpha': 0.031808454149190486, 'kernel': 'poly', 'degree': 4}",
290,40,kfold_8,KernelRidge,-21.78872032403199,-22.92569916204353,"{'alpha': 2.8392118009892883e-08, 'kernel': 'rbf', 'degree': 5}",
291,41,kfold_8,KernelRidge,-1.403919525476666,0.016015432857955925,"{'alpha': 0.03343433303070868, 'kernel': 'poly', 'degree': 3}",
292,42,kfold_8,KernelRidge,-1.4028073649128985,0.01957248397491196,"{'alpha': 0.05208769166507087, 'kernel': 'poly', 'degree': 3}",
293,43,kfold_8,KernelRidge,-2.3458651284202214,-0.03159476065661315,"{'alpha': 0.08128427440115063, 'kernel': 'linear', 'degree': 3}",
294,44,kfold_8,KernelRidge,-151.9582423362816,-4.604588665598783,"{'alpha': 0.020788647191792922, 'kernel': 'sigmoid', 'degree': 2}",
295,45,kfold_8,KernelRidge,-1.4010645758239024,0.026457087644653154,"{'alpha': 0.08982754505238652, 'kernel': 'poly', 'degree': 3}",
296,46,kfold_8,KernelRidge,-1.4019869178596887,0.022551773549928544,"{'alpha': 0.06814698379181142, 'kernel': 'poly', 'degree': 3}",
297,47,kfold_8,KernelRidge,-159.63699901227943,-42.84300786554301,"{'alpha': 0.006008974791955908, 'kernel': 'sigmoid', 'degree': 4}",
298,48,kfold_8,KernelRidge,-2.0006617292427906,0.05229614195494603,"{'alpha': 0.08824871596913719, 'kernel': 'poly', 'degree': 4}",
299,49,kfold_8,KernelRidge,-2.3088014606033025,0.03830500173098961,"{'alpha': 4.355269787808928e-09, 'kernel': 'poly', 'degree': 4}",
300,0,kfold_8,GradientBoostingRegressor,-0.8104259012157745,0.5693523271535119,"{'learning_rate': 0.12995835256468186, 'max_depth': 30, 'min_samples_split': 30, 'min_samples_leaf': 5, 'max_features': 0.2609874207891931, 'subsample': 0.940254462706547}",
301,1,kfold_8,GradientBoostingRegressor,-2.251632932343161,0.01541774200188295,"{'learning_rate': 0.00015553761666718403, 'max_depth': 26, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 0.6624293432812778, 'subsample': 0.833782299490117}",
302,2,kfold_8,GradientBoostingRegressor,-2.2366544792282776,0.021219194371356,"{'learning_rate': 0.0001854687235547798, 'max_depth': 46, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 0.24669046633802755, 'subsample': 0.9135399137175109}",
303,3,kfold_8,GradientBoostingRegressor,-0.8801293988058589,0.5903553324685742,"{'learning_rate': 0.2009109573354467, 'max_depth': 3, 'min_samples_split': 30, 'min_samples_leaf': 1, 'max_features': 0.3425175253477228, 'subsample': 0.9033370422154984}",
304,4,kfold_8,GradientBoostingRegressor,-0.9839098393310293,0.4392978154228626,"{'learning_rate': 0.15431754198196063, 'max_depth': 35, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 0.39350015505289465, 'subsample': 0.9794747839302629}",
305,5,kfold_8,GradientBoostingRegressor,-2.261462172536006,0.011421420673033533,"{'learning_rate': 0.00035566075226266036, 'max_depth': 1, 'min_samples_split': 54, 'min_samples_leaf': 3, 'max_features': 0.5274564898016276, 'subsample': 0.6774252560006961}",
306,6,kfold_8,GradientBoostingRegressor,-0.8891185528765169,0.5723924710354802,"{'learning_rate': 0.0380492859087563, 'max_depth': 5, 'min_samples_split': 40, 'min_samples_leaf': 5, 'max_features': 0.8054852476479664, 'subsample': 0.6426535364347774}",
307,7,kfold_8,GradientBoostingRegressor,-1.0698541056086237,0.4855348210376911,"{'learning_rate': 0.008092260741652804, 'max_depth': 33, 'min_samples_split': 36, 'min_samples_leaf': 6, 'max_features': 0.678620230049498, 'subsample': 0.7420215677043223}",
308,8,kfold_8,GradientBoostingRegressor,-0.7412673419498736,0.6394623012429732,"{'learning_rate': 0.05652398435658839, 'max_depth': 8, 'min_samples_split': 31, 'min_samples_leaf': 4, 'max_features': 0.8871186268071897, 'subsample': 0.6408546601518946}",
309,9,kfold_8,GradientBoostingRegressor,-0.8559733591428479,0.5754091873272511,"{'learning_rate': 0.01799976572655812, 'max_depth': 54, 'min_samples_split': 41, 'min_samples_leaf': 2, 'max_features': 0.7444469071076116, 'subsample': 0.7565786072926584}",
310,10,kfold_8,GradientBoostingRegressor,-0.9646996294710857,0.5650224766324415,"{'learning_rate': 0.14960979419519205, 'max_depth': 28, 'min_samples_split': 18, 'min_samples_leaf': 6, 'max_features': 0.6336816173982432, 'subsample': 0.5212373186385041}",
311,11,kfold_8,GradientBoostingRegressor,-0.8652346365409841,0.5912591123996896,"{'learning_rate': 0.08287159180175503, 'max_depth': 33, 'min_samples_split': 48, 'min_samples_leaf': 5, 'max_features': 0.1401772904537396, 'subsample': 0.8492167544184441}",
312,12,kfold_8,GradientBoostingRegressor,-1.8388253775945884,0.15863479911447942,"{'learning_rate': 0.0026649765903997754, 'max_depth': 15, 'min_samples_split': 33, 'min_samples_leaf': 8, 'max_features': 0.19839422914148905, 'subsample': 0.98812905617473}",
313,13,kfold_8,GradientBoostingRegressor,-1.8957753792519196,0.15152097519117635,"{'learning_rate': 0.0010281666149668895, 'max_depth': 11, 'min_samples_split': 13, 'min_samples_leaf': 4, 'max_features': 0.925160850736495, 'subsample': 0.535712416731214}",
314,14,kfold_8,GradientBoostingRegressor,-0.9356308314530959,0.6082730446292657,"{'learning_rate': 0.23976578808628332, 'max_depth': 27, 'min_samples_split': 47, 'min_samples_leaf': 9, 'max_features': 0.47520728714950616, 'subsample': 0.9325993292262642}",
315,15,kfold_8,GradientBoostingRegressor,-1.2849603636567122,0.48745184592452195,"{'learning_rate': 0.26068115584358603, 'max_depth': 47, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 0.2643294041472135, 'subsample': 0.8562615180872342}",
316,16,kfold_8,GradientBoostingRegressor,-1.4941693676261503,0.4056301019402394,"{'learning_rate': 0.03574857171325716, 'max_depth': 3, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 0.4061493843662065, 'subsample': 0.6435612817837514}",
317,17,kfold_8,GradientBoostingRegressor,-2.1028329220105437,0.2973578118529313,"{'learning_rate': 0.13142705611648453, 'max_depth': 32, 'min_samples_split': 46, 'min_samples_leaf': 14, 'max_features': 0.5019759399381164, 'subsample': 0.5956756612176045}",
318,18,kfold_8,GradientBoostingRegressor,-1.038057554986287,0.492299261846486,"{'learning_rate': 0.03321801594860547, 'max_depth': 25, 'min_samples_split': 22, 'min_samples_leaf': 8, 'max_features': 0.1428326843526516, 'subsample': 0.7968277111676334}",
319,19,kfold_8,GradientBoostingRegressor,-2.135778143096451,0.17892987310253317,"{'learning_rate': 0.02305794055419663, 'max_depth': 25, 'min_samples_split': 21, 'min_samples_leaf': 15, 'max_features': 0.9655397747939474, 'subsample': 0.6287086541356184}",
320,20,kfold_8,GradientBoostingRegressor,-1.7144902872218915,0.3894134865135317,"{'learning_rate': 0.2689115740301558, 'max_depth': 13, 'min_samples_split': 29, 'min_samples_leaf': 14, 'max_features': 0.25255518023781703, 'subsample': 0.9545141218940333}",
321,21,kfold_8,GradientBoostingRegressor,-0.7592840188519261,0.6181136049190916,"{'learning_rate': 0.03677559334725549, 'max_depth': 57, 'min_samples_split': 44, 'min_samples_leaf': 5, 'max_features': 0.7538861693061673, 'subsample': 0.7911031631387802}",
322,22,kfold_8,GradientBoostingRegressor,-0.9046941071542629,0.6535321456695169,"{'learning_rate': 0.26896278165372706, 'max_depth': 53, 'min_samples_split': 59, 'min_samples_leaf': 7, 'max_features': 0.8027341431070278, 'subsample': 0.8189927726276502}",
323,23,kfold_8,GradientBoostingRegressor,-1.3620808808597173,0.3923310195587193,"{'learning_rate': 0.005045367242825433, 'max_depth': 48, 'min_samples_split': 51, 'min_samples_leaf': 8, 'max_features': 0.8699356581895895, 'subsample': 0.9168932101711957}",
324,24,kfold_8,GradientBoostingRegressor,-0.7986097859787126,0.6082099278979609,"{'learning_rate': 0.030795622889361322, 'max_depth': 15, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 0.7764181694644934, 'subsample': 0.7661525187769305}",
325,25,kfold_8,GradientBoostingRegressor,-0.7497208045074079,0.540072008609797,"{'learning_rate': 0.03913651680326977, 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.7146618266288931, 'subsample': 0.8254135967444658}",
326,26,kfold_8,GradientBoostingRegressor,-1.8527827164050117,0.2841124681485907,"{'learning_rate': 0.03154594802763021, 'max_depth': 51, 'min_samples_split': 22, 'min_samples_leaf': 10, 'max_features': 0.18208880573066893, 'subsample': 0.5130883338981684}",
327,27,kfold_8,GradientBoostingRegressor,-1.1411160916905108,0.4352254347164469,"{'learning_rate': 0.004734004171916761, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 7, 'max_features': 0.9879750938197286, 'subsample': 0.8498646088050941}",
328,28,kfold_8,GradientBoostingRegressor,-0.7846209179333922,0.6074622002983291,"{'learning_rate': 0.027739812704109502, 'max_depth': 8, 'min_samples_split': 21, 'min_samples_leaf': 7, 'max_features': 0.881584028375353, 'subsample': 0.7925090145285822}",
329,29,kfold_8,GradientBoostingRegressor,-0.9412911537637195,0.6213899603718203,"{'learning_rate': 0.22855269942376719, 'max_depth': 12, 'min_samples_split': 37, 'min_samples_leaf': 2, 'max_features': 0.37525468458972666, 'subsample': 0.5821161126687244}",
330,30,kfold_8,GradientBoostingRegressor,-0.7938189609325544,0.508895501746665,"{'learning_rate': 0.16298838424508547, 'max_depth': 14, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.7134604441205081, 'subsample': 0.9087118888132452}",
331,31,kfold_8,GradientBoostingRegressor,-0.8563872734954812,0.5964909213926637,"{'learning_rate': 0.1939433240311023, 'max_depth': 56, 'min_samples_split': 30, 'min_samples_leaf': 6, 'max_features': 0.5879675360524467, 'subsample': 0.7943109441114713}",
332,32,kfold_8,GradientBoostingRegressor,-1.0169155161739207,0.5324367874865992,"{'learning_rate': 0.02433220928150987, 'max_depth': 4, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 0.7291434614346908, 'subsample': 0.821126022572104}",
333,33,kfold_8,GradientBoostingRegressor,-0.7201196838936755,0.6419810279528817,"{'learning_rate': 0.11308118118061582, 'max_depth': 2, 'min_samples_split': 27, 'min_samples_leaf': 4, 'max_features': 0.7609287013300445, 'subsample': 0.7620673859257605}",
334,34,kfold_8,GradientBoostingRegressor,-0.7414351577062638,0.6994611693069834,"{'learning_rate': 0.18248548761083666, 'max_depth': 15, 'min_samples_split': 39, 'min_samples_leaf': 1, 'max_features': 0.9314819552060415, 'subsample': 0.772093232594439}",
335,35,kfold_8,GradientBoostingRegressor,-0.804203083830968,0.5990773549032706,"{'learning_rate': 0.449095960678236, 'max_depth': 14, 'min_samples_split': 40, 'min_samples_leaf': 4, 'max_features': 0.47896400720083354, 'subsample': 0.8033081223919525}",
336,36,kfold_8,GradientBoostingRegressor,-0.8432221232396401,0.6458320785595916,"{'learning_rate': 0.06618938053561974, 'max_depth': 12, 'min_samples_split': 44, 'min_samples_leaf': 1, 'max_features': 0.7249387403568154, 'subsample': 0.7501233998140664}",
337,37,kfold_8,GradientBoostingRegressor,-0.7340094178399861,0.6245358470094753,"{'learning_rate': 0.057243420655968616, 'max_depth': 15, 'min_samples_split': 29, 'min_samples_leaf': 5, 'max_features': 0.7659163558750108, 'subsample': 0.6633232764215501}",
338,38,kfold_8,GradientBoostingRegressor,-0.8763053266977998,0.5878239358736892,"{'learning_rate': 0.13516535415143233, 'max_depth': 5, 'min_samples_split': 16, 'min_samples_leaf': 2, 'max_features': 0.6096412472130751, 'subsample': 0.6065517349834046}",
339,39,kfold_8,GradientBoostingRegressor,-0.95353099341407,0.5513254796796678,"{'learning_rate': 0.020926044147228057, 'max_depth': 24, 'min_samples_split': 32, 'min_samples_leaf': 4, 'max_features': 0.8549571561400058, 'subsample': 0.5409630711095574}",
340,40,kfold_8,GradientBoostingRegressor,-0.8989267838729055,0.5574830387743392,"{'learning_rate': 0.13544479504403223, 'max_depth': 5, 'min_samples_split': 26, 'min_samples_leaf': 2, 'max_features': 0.618130488290459, 'subsample': 0.7569897900324799}",
341,41,kfold_8,GradientBoostingRegressor,-1.0929498666952278,0.44943198080975877,"{'learning_rate': 0.013602726252296166, 'max_depth': 14, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.3525538365846001, 'subsample': 0.9313010539449159}",
342,42,kfold_8,GradientBoostingRegressor,-0.9132513750116654,0.6881910026354738,"{'learning_rate': 0.3915788079816805, 'max_depth': 22, 'min_samples_split': 39, 'min_samples_leaf': 7, 'max_features': 0.9679381664421786, 'subsample': 0.6288968980855069}",
343,43,kfold_8,GradientBoostingRegressor,-0.9205099010038806,0.6452109085464701,"{'learning_rate': 0.10188868731708423, 'max_depth': 31, 'min_samples_split': 55, 'min_samples_leaf': 1, 'max_features': 0.8950402127935251, 'subsample': 0.7716400576054602}",
344,44,kfold_8,GradientBoostingRegressor,-0.712103602261991,0.6447311405230818,"{'learning_rate': 0.08319180620351481, 'max_depth': 34, 'min_samples_split': 25, 'min_samples_leaf': 2, 'max_features': 0.9042629166851739, 'subsample': 0.6822032875543665}",
345,45,kfold_8,GradientBoostingRegressor,-0.9613101647146778,0.5071642120041407,"{'learning_rate': 0.09383398151036863, 'max_depth': 9, 'min_samples_split': 32, 'min_samples_leaf': 8, 'max_features': 0.5036310866969063, 'subsample': 0.6457393189209764}",
346,46,kfold_8,GradientBoostingRegressor,-0.7439051360414953,0.6571258919028629,"{'learning_rate': 0.20247826405338482, 'max_depth': 28, 'min_samples_split': 27, 'min_samples_leaf': 2, 'max_features': 0.9198841411396965, 'subsample': 0.7844502413266449}",
347,47,kfold_8,GradientBoostingRegressor,-0.7732764823208618,0.6544692048119811,"{'learning_rate': 0.06324160684512307, 'max_depth': 38, 'min_samples_split': 32, 'min_samples_leaf': 1, 'max_features': 0.8109081383324984, 'subsample': 0.6940116555762572}",
348,48,kfold_8,GradientBoostingRegressor,-0.6786674813239941,0.6856133984079145,"{'learning_rate': 0.32215122952214975, 'max_depth': 2, 'min_samples_split': 42, 'min_samples_leaf': 3, 'max_features': 0.7606384982210408, 'subsample': 0.8824218448773306}",
349,49,kfold_8,GradientBoostingRegressor,-0.7742464391357481,0.6262723824702157,"{'learning_rate': 0.04887796843647779, 'max_depth': 6, 'min_samples_split': 49, 'min_samples_leaf': 6, 'max_features': 0.864621758083154, 'subsample': 0.8748562426728047}",
350,0,kfold_8,ExtraTreesRegressor,-1.8608011331345538,0.15634575124843053,"{'n_estimators': 429, 'max_depth': 19, 'min_samples_split': 13, 'min_samples_leaf': 3, 'max_features': 0.24769941970095646}",
351,1,kfold_8,ExtraTreesRegressor,-1.8396500779092753,0.16628863644869252,"{'n_estimators': 189, 'max_depth': 16, 'min_samples_split': 17, 'min_samples_leaf': 2, 'max_features': 0.35647169458983097}",
352,2,kfold_8,ExtraTreesRegressor,-2.07052977775815,0.10409194720690551,"{'n_estimators': 151, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 0.3887664783952692}",
353,3,kfold_8,ExtraTreesRegressor,-2.158058765352868,0.06383767546381314,"{'n_estimators': 281, 'max_depth': 47, 'min_samples_split': 10, 'min_samples_leaf': 9, 'max_features': 0.21631360937286834}",
354,4,kfold_8,ExtraTreesRegressor,-1.9696771565498525,0.13021961672122528,"{'n_estimators': 355, 'max_depth': 16, 'min_samples_split': 29, 'min_samples_leaf': 1, 'max_features': 0.2004994749094719}",
355,5,kfold_8,ExtraTreesRegressor,-2.1987627200850484,0.0439575160019392,"{'n_estimators': 196, 'max_depth': 36, 'min_samples_split': 36, 'min_samples_leaf': 10, 'max_features': 0.13557103905658555}",
356,6,kfold_8,ExtraTreesRegressor,-2.244625094289077,0.007142085253354358,"{'n_estimators': 238, 'max_depth': 4, 'min_samples_split': 6, 'min_samples_leaf': 19, 'max_features': 0.9084101409874745}",
357,7,kfold_8,ExtraTreesRegressor,-2.277424622366547,0.004392509092058239,"{'n_estimators': 249, 'max_depth': 27, 'min_samples_split': 49, 'min_samples_leaf': 19, 'max_features': 0.44755640498202004}",
358,8,kfold_8,ExtraTreesRegressor,-2.2558878410348933,0.012497773034726323,"{'n_estimators': 473, 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 15, 'max_features': 0.10707621575163025}",
359,9,kfold_8,ExtraTreesRegressor,-1.3834550981919966,0.31736554540140816,"{'n_estimators': 191, 'max_depth': 28, 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 0.9329593352399558}",
360,10,kfold_8,ExtraTreesRegressor,-1.5609531791389455,0.2721826686560752,"{'n_estimators': 141, 'max_depth': 37, 'min_samples_split': 21, 'min_samples_leaf': 1, 'max_features': 0.7476746495607299}",
361,11,kfold_8,ExtraTreesRegressor,-1.2911022852179346,0.3451926133910719,"{'n_estimators': 100, 'max_depth': 41, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 0.8066045710078966}",
362,12,kfold_8,ExtraTreesRegressor,-2.20154119130577,0.050167183397891946,"{'n_estimators': 157, 'max_depth': 47, 'min_samples_split': 9, 'min_samples_leaf': 10, 'max_features': 0.5872787077614998}",
363,13,kfold_8,ExtraTreesRegressor,-1.971853590934968,0.0787321412784241,"{'n_estimators': 78, 'max_depth': 36, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.5468828127339783}",
364,14,kfold_8,ExtraTreesRegressor,-1.5843601823930349,0.26151078279533413,"{'n_estimators': 281, 'max_depth': 39, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 0.4639558388233265}",
365,15,kfold_8,ExtraTreesRegressor,-2.1931109298256946,0.028292489654907937,"{'n_estimators': 324, 'max_depth': 24, 'min_samples_split': 23, 'min_samples_leaf': 14, 'max_features': 0.9854299325061014}",
366,16,kfold_8,ExtraTreesRegressor,-1.6485091557114462,0.27760522767588747,"{'n_estimators': 176, 'max_depth': 17, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 0.8073533272186456}",
367,17,kfold_8,ExtraTreesRegressor,-1.836921022356106,0.20148754029086557,"{'n_estimators': 341, 'max_depth': 32, 'min_samples_split': 11, 'min_samples_leaf': 7, 'max_features': 0.8896005020612439}",
368,18,kfold_8,ExtraTreesRegressor,-2.0494155873969913,0.14386149198210563,"{'n_estimators': 77, 'max_depth': 47, 'min_samples_split': 38, 'min_samples_leaf': 8, 'max_features': 0.7446823572296996}",
369,19,kfold_8,ExtraTreesRegressor,-1.9049046518729846,0.17498413375684718,"{'n_estimators': 100, 'max_depth': 45, 'min_samples_split': 18, 'min_samples_leaf': 2, 'max_features': 0.24239761504105697}",
370,20,kfold_8,ExtraTreesRegressor,-1.789359168998002,0.1870674401698973,"{'n_estimators': 316, 'max_depth': 32, 'min_samples_split': 35, 'min_samples_leaf': 2, 'max_features': 0.6977320656226464}",
371,21,kfold_8,ExtraTreesRegressor,-1.4149047217559108,0.3250980350974193,"{'n_estimators': 116, 'max_depth': 48, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 0.8807409510420467}",
