,n,CV_mode,Model,R2_val,R2_test,Parameters,object
757,7,loo,LassoLars,0.6296506978561738,0.5684542508663033,"{'alpha': 0.004089682075355366, 'max_iter': 3525}",
758,8,loo,LassoLars,0.6296317398686899,0.5684242404937143,"{'alpha': 0.0015515093889144687, 'max_iter': 2353}",
759,9,loo,LassoLars,0.6175823188374148,0.5622547779564063,"{'alpha': 0.7872127315734192, 'max_iter': 2823}",
760,10,loo,LassoLars,0.6296206517782003,0.5684069245052419,"{'alpha': 0.0001065532481609535, 'max_iter': 2807}",
761,11,loo,LassoLars,0.6296210921240262,0.5684076090270066,"{'alpha': 0.00016340932892954644, 'max_iter': 1790}",
762,12,loo,LassoLars,0.6226219373713213,0.5636432539211209,"{'alpha': 0.6602756547192281, 'max_iter': 3718}",
763,13,loo,LassoLars,0.6297428161236122,0.5686094640436445,"{'alpha': 0.017994485816269924, 'max_iter': 2382}",
764,14,loo,LassoLars,0.6298819116830963,0.5689154237452434,"{'alpha': 0.050972313031817394, 'max_iter': 3913}",
765,15,loo,LassoLars,0.6272923146573484,0.5683844970235385,"{'alpha': 0.3014841257635337, 'max_iter': 4174}",
766,16,loo,LassoLars,0.6278111094694726,0.5686497514199751,"{'alpha': 0.27788937530356617, 'max_iter': 3755}",
767,17,loo,LassoLars,0.6255749843926024,0.5673850895439837,"{'alpha': 0.368607066808677, 'max_iter': 4874}",
768,18,loo,LassoLars,0.6296965101723113,0.5685292111535907,"{'alpha': 0.010631535699184715, 'max_iter': 3517}",
769,19,loo,LassoLars,0.6285192482540647,0.5689797507659404,"{'alpha': 0.2403168252990335, 'max_iter': 1275}",
770,20,loo,LassoLars,0.6296840910228749,0.5685085117708941,"{'alpha': 0.008794759968356155, 'max_iter': 1117}",
771,21,loo,LassoLars,0.6298025988820584,0.5687232210124027,"{'alpha': 0.02919864174825934, 'max_iter': 2651}",
772,22,loo,LassoLars,0.6297722847113292,0.5686637419786627,"{'alpha': 0.023216734323146103, 'max_iter': 2254}",
773,23,loo,LassoLars,0.6296544299862098,0.5684602227071771,"{'alpha': 0.004600049883077748, 'max_iter': 4921}",
774,24,loo,LassoLars,0.6298215167108927,0.5687628939695445,"{'alpha': 0.0333592401349672, 'max_iter': 2399}",
775,25,loo,LassoLars,0.6298525173381042,0.568834323606155,"{'alpha': 0.041251280049392484, 'max_iter': 3092}",
776,26,loo,LassoLars,0.6298246615978714,0.5687697308441089,"{'alpha': 0.034091341751164544, 'max_iter': 4307}",
777,27,loo,LassoLars,0.6297981758906601,0.5687142608151363,"{'alpha': 0.02827867062980008, 'max_iter': 4214}",
778,28,loo,LassoLars,0.6298766930469462,0.56889946637529,"{'alpha': 0.04898554151196943, 'max_iter': 3827}",
779,29,loo,LassoLars,0.6298180489015108,0.5687554414124248,"{'alpha': 0.03256641513391051, 'max_iter': 3487}",
780,30,loo,LassoLars,0.6298856065724254,0.5689273384432401,"{'alpha': 0.05248217796358088, 'max_iter': 3221}",
781,31,loo,LassoLars,0.6299095024918271,0.5690349834629211,"{'alpha': 0.06736642668883802, 'max_iter': 3490}",
782,32,loo,LassoLars,0.6299127893878769,0.569075989075763,"{'alpha': 0.07379851358579897, 'max_iter': 3611}",
783,33,loo,LassoLars,0.6299126425590479,0.5690718072633568,"{'alpha': 0.0731178733807677, 'max_iter': 3291}",
784,34,loo,LassoLars,0.6297952490821828,0.5692805504599268,"{'alpha': 0.12343838431549797, 'max_iter': 2805}",
785,35,loo,LassoLars,0.6298703558664547,0.5692253761659236,"{'alpha': 0.10436140190779956, 'max_iter': 3036}",
786,36,loo,LassoLars,0.6298737100179014,0.5688907277329344,"{'alpha': 0.04791394194113802, 'max_iter': 3509}",
787,37,loo,LassoLars,0.6298953801346756,0.5691834025974958,"{'alpha': 0.0940571058202091, 'max_iter': 3663}",
788,38,loo,LassoLars,0.6296890771736743,0.5693058822205901,"{'alpha': 0.1415919376198904, 'max_iter': 3513}",
789,39,loo,LassoLars,0.6298737220400865,0.5692210715524314,"{'alpha': 0.1031998265042562, 'max_iter': 3646}",
790,40,loo,LassoLars,0.6298907816396382,0.5691934270697101,"{'alpha': 0.09633747320567378, 'max_iter': 4294}",
791,41,loo,LassoLars,0.6299087284376663,0.5690291578924641,"{'alpha': 0.06649288013295412, 'max_iter': 4734}",
792,42,loo,LassoLars,0.6298906576683141,0.5691936766801807,"{'alpha': 0.09639549543600986, 'max_iter': 4856}",
793,43,loo,LassoLars,0.6298552530608601,0.5688411594449201,"{'alpha': 0.042036829727058155, 'max_iter': 4774}",
794,44,loo,LassoLars,0.6298904435657235,0.5691941055032641,"{'alpha': 0.09649532309646222, 'max_iter': 3362}",
795,45,loo,LassoLars,0.6298390358301778,0.5692554611792491,"{'alpha': 0.11350105641250205, 'max_iter': 3825}",
796,46,loo,LassoLars,0.6296878878505303,0.5685148077477257,"{'alpha': 0.009350897573995117, 'max_iter': 4179}",
797,47,loo,LassoLars,0.6296318444757247,0.5684244046586525,"{'alpha': 0.0015652757231449479, 'max_iter': 623}",
798,48,loo,LassoLars,0.6280306538415314,0.5687567826319307,"{'alpha': 0.2670309525985824, 'max_iter': 3443}",
799,49,loo,LassoLars,0.6299029914371472,0.5689956275742176,"{'alpha': 0.06163297270396015, 'max_iter': 4927}",
800,0,loo,ARDRegression,0.5977180335697854,0.5581269200241465,"{'alpha_1': 1.648209367910969e-08, 'alpha_2': 4.600904177841403e-05, 'lambda_1': 0.002315653879476843, 'lambda_2': 0.025528415938299083}",
801,1,loo,ARDRegression,0.6238626285944829,0.5563548142722613,"{'alpha_1': 1.5977218212885237e-05, 'alpha_2': 0.0577747307190747, 'lambda_1': 2.508330278255279e-07, 'lambda_2': 3.0828534270348146e-07}",
802,2,loo,ARDRegression,0.6108033329414628,0.5565283365129676,"{'alpha_1': 3.136532188959262e-07, 'alpha_2': 1.747929817484546e-07, 'lambda_1': 9.891176355382786e-05, 'lambda_2': 0.0003578209944289069}",
803,3,loo,ARDRegression,0.6236040020649489,0.5563387589729767,"{'alpha_1': 0.0004541400018666997, 'alpha_2': 1.3362430771733161e-05, 'lambda_1': 0.005118434486661383, 'lambda_2': 5.819884683238561e-05}",
804,4,loo,ARDRegression,0.6238630723199398,0.5563525224609522,"{'alpha_1': 3.988543417905472e-06, 'alpha_2': 2.7291388285026498e-08, 'lambda_1': 8.581551416098774e-05, 'lambda_2': 2.292928934037281e-07}",
805,5,loo,ARDRegression,0.5969028125680023,0.557290083121837,"{'alpha_1': 0.0007199653257473107, 'alpha_2': 0.001754021811193961, 'lambda_1': 0.0005203194825424505, 'lambda_2': 0.008231143962766132}",
806,6,loo,ARDRegression,0.6039623077984042,0.5565670965069243,"{'alpha_1': 3.792996871909499e-07, 'alpha_2': 1.3016898960939208e-07, 'lambda_1': 1.0351545353838273e-07, 'lambda_2': 0.0005119862687501985}",
807,7,loo,ARDRegression,0.6167062533574459,0.5563749249995014,"{'alpha_1': 0.035156551095687584, 'alpha_2': 4.788924086096115e-07, 'lambda_1': 4.88253122532681e-07, 'lambda_2': 6.259235696446218e-06}",
808,8,loo,ARDRegression,0.6166950957188783,0.5563717398029884,"{'alpha_1': 2.981075945880546e-08, 'alpha_2': 0.012155967434108517, 'lambda_1': 5.281903529101599e-05, 'lambda_2': 6.092137904636938e-06}",
809,9,loo,ARDRegression,0.616671224041572,0.5564258970418567,"{'alpha_1': 2.2751165895694696e-05, 'alpha_2': 0.0011465626786523603, 'lambda_1': 0.00019911320228180811, 'lambda_2': 7.270216329732367e-05}",
810,10,loo,ARDRegression,0.6238624878032653,0.5563541381910815,"{'alpha_1': 0.00028058646173367813, 'alpha_2': 0.0003397544007682086, 'lambda_1': 4.6332053519115676e-05, 'lambda_2': 3.2938092850251705e-07}",
811,11,loo,ARDRegression,0.6238526395245474,0.5563481132504269,"{'alpha_1': 0.0014316150643727944, 'alpha_2': 7.79772761319832e-08, 'lambda_1': 0.0003718377514843823, 'lambda_2': 1.8620026315345107e-07}",
812,12,loo,ARDRegression,0.6166291059805495,0.5564721365977388,"{'alpha_1': 0.00017094342621629078, 'alpha_2': 3.4523831558304366e-07, 'lambda_1': 0.0008016342539784139, 'lambda_2': 0.0002127276799689781}",
813,13,loo,ARDRegression,0.616680524912183,0.5564244884493124,"{'alpha_1': 6.83640645588081e-07, 'alpha_2': 8.938520221445292e-06, 'lambda_1': 6.327967784151683e-08, 'lambda_2': 6.332466476057206e-05}",
814,14,loo,ARDRegression,0.6166864089139912,0.5564061055793305,"{'alpha_1': 9.279382466202858e-08, 'alpha_2': 0.0321455562757732, 'lambda_1': 1.4881931366746649e-05, 'lambda_2': 3.625483174754762e-05}",
815,15,loo,ARDRegression,0.6211478441735665,0.5558765864198676,"{'alpha_1': 0.0028785529188266484, 'alpha_2': 8.186552791630438e-08, 'lambda_1': 0.047578794773059666, 'lambda_2': 4.0924548412244403e-07}",
816,16,loo,ARDRegression,0.6166864908696634,0.5564078332052594,"{'alpha_1': 0.0006353660710981785, 'alpha_2': 0.01491189711530049, 'lambda_1': 1.29476846186547e-07, 'lambda_2': 3.802752902041885e-05}",
817,17,loo,ARDRegression,0.6221416205024777,0.556043662668279,"{'alpha_1': 0.0184723779496618, 'alpha_2': 0.011612251244671742, 'lambda_1': 0.03226362290398277, 'lambda_2': 5.6291227618586905e-08}",
818,18,loo,ARDRegression,0.5973287033719736,0.5577122782676402,"{'alpha_1': 0.0610223903001394, 'alpha_2': 4.359895143504227e-05, 'lambda_1': 3.758258963746572e-06, 'lambda_2': 0.01531194731123893}",
819,19,loo,ARDRegression,0.6164064557302521,0.5565097218702458,"{'alpha_1': 0.0002890081508601745, 'alpha_2': 9.373329517880223e-06, 'lambda_1': 0.005468634053432097, 'lambda_2': 0.0007613532421063127}",
820,20,loo,ARDRegression,0.6238508167310297,0.5563460232721947,"{'alpha_1': 8.452363666369585e-08, 'alpha_2': 2.7075971841418874e-08, 'lambda_1': 0.0004172472108273473, 'lambda_2': 2.5267259302897682e-08}",
821,21,loo,ARDRegression,0.6238671403317572,0.5563514589962897,"{'alpha_1': 0.00030335570720554906, 'alpha_2': 0.018664677717282627, 'lambda_1': 6.784970749080003e-08, 'lambda_2': 3.677119346411794e-08}",
822,22,loo,ARDRegression,0.6238677186592383,0.5563511500416921,"{'alpha_1': 0.0002561395384985848, 'alpha_2': 0.0007990913954048978, 'lambda_1': 2.2396622847083717e-08, 'lambda_2': 2.4858056564027406e-08}",
823,23,loo,ARDRegression,0.6238684199437835,0.5563508268018761,"{'alpha_1': 0.0013736889060133892, 'alpha_2': 0.010398455535547406, 'lambda_1': 4.820729902599798e-07, 'lambda_2': 1.4025066209193088e-08}",
824,24,loo,ARDRegression,0.6238743191796208,0.556354420520563,"{'alpha_1': 0.03322067006494984, 'alpha_2': 0.003917359370094627, 'lambda_1': 7.908347319903633e-07, 'lambda_2': 1.079243454806536e-07}",
825,25,loo,ARDRegression,0.6167249910695878,0.5563602050832313,"{'alpha_1': 0.0853098155326278, 'alpha_2': 0.027510812329732515, 'lambda_1': 1.9691034219602054e-06, 'lambda_2': 4.427783748570171e-07}",
826,26,loo,ARDRegression,0.6238660882985546,0.556354751451372,"{'alpha_1': 0.009862339931446352, 'alpha_2': 0.0018163022927687096, 'lambda_1': 1.076228135996041e-08, 'lambda_2': 2.4043595815679893e-07}",
827,27,loo,ARDRegression,0.6238685300272774,0.5563509852310244,"{'alpha_1': 0.0022545666733876377, 'alpha_2': 0.00010760544247535009, 'lambda_1': 4.7202950330610664e-06, 'lambda_2': 1.9290998613884382e-08}",
828,28,loo,ARDRegression,0.6238678908809286,0.5563511199026022,"{'alpha_1': 0.00048767681216372113, 'alpha_2': 3.252830521574696e-05, 'lambda_1': 1.1531653668774795e-06, 'lambda_2': 2.4187972309692963e-08}",
829,29,loo,ARDRegression,0.6238684041709943,0.5563541232885338,"{'alpha_1': 0.020749917977367877, 'alpha_2': 5.4701435439213146e-05, 'lambda_1': 7.13402492951967e-05, 'lambda_2': 2.5891289826538835e-07}",
830,30,loo,ARDRegression,0.6238667341251105,0.5563526966189775,"{'alpha_1': 0.003603076558471411, 'alpha_2': 0.002190244512397992, 'lambda_1': 3.6351975697846946e-06, 'lambda_2': 9.778825093610586e-08}",
831,31,loo,ARDRegression,0.623858699979621,0.5563570102538824,"{'alpha_1': 0.01530895489037569, 'alpha_2': 1.4004662593987852e-05, 'lambda_1': 0.00016597523910023043, 'lambda_2': 1.0773928157109827e-06}",
832,32,loo,ARDRegression,0.6238715604931975,0.5563525180466925,"{'alpha_1': 0.01804286666241036, 'alpha_2': 0.00017243018163236418, 'lambda_1': 1.446593804580867e-05, 'lambda_2': 5.600117312876125e-08}",
833,33,loo,ARDRegression,0.6238696930552508,0.556353092685905,"{'alpha_1': 0.014193545798079178, 'alpha_2': 2.1607375494364004e-05, 'lambda_1': 1.0537389239865965e-06, 'lambda_2': 8.482041142068086e-08}",
834,34,loo,ARDRegression,0.6238874577182101,0.5563553885128865,"{'alpha_1': 0.07736070355282748, 'alpha_2': 0.00011100286268714394, 'lambda_1': 2.5580801598260903e-06, 'lambda_2': 3.7521211990374765e-08}",
835,35,loo,ARDRegression,0.6238795501592035,0.5563536546181145,"{'alpha_1': 0.04598006303385837, 'alpha_2': 1.0098951712759708e-06, 'lambda_1': 4.260221478475431e-07, 'lambda_2': 3.0796727695353775e-08}",
836,36,loo,ARDRegression,0.6238776084778778,0.5563558302915679,"{'alpha_1': 0.04862775206917091, 'alpha_2': 3.2246135416896464e-08, 'lambda_1': 1.0017071850044628e-06, 'lambda_2': 1.560229135453316e-07}",
837,37,loo,ARDRegression,0.6238702264934963,0.5563516537219508,"{'alpha_1': 0.009833932211491285, 'alpha_2': 1.7241383643395243e-08, 'lambda_1': 1.6780378301290337e-06, 'lambda_2': 2.6376457139691636e-08}",
838,38,loo,ARDRegression,0.6238725876238682,0.556355010921096,"{'alpha_1': 0.030471310785019978, 'alpha_2': 6.805823883317768e-07, 'lambda_1': 3.2213998630753373e-08, 'lambda_2': 1.6392113555599252e-07}",
839,39,loo,ARDRegression,0.6167214116219482,0.556369418443555,"{'alpha_1': 0.08587363179635682, 'alpha_2': 2.3154629832447274e-08, 'lambda_1': 8.814189351149834e-06, 'lambda_2': 2.745696908331634e-06}",
840,40,loo,ARDRegression,0.623878515432972,0.5563544580430537,"{'alpha_1': 0.046420080476376836, 'alpha_2': 1.826379777944541e-06, 'lambda_1': 1.722245735762945e-06, 'lambda_2': 6.857350392708058e-08}",
841,41,loo,ARDRegression,0.6238883313331398,0.556355651402193,"{'alpha_1': 0.08080594086296049, 'alpha_2': 3.2386799932986907e-06, 'lambda_1': 2.105166595290044e-06, 'lambda_2': 4.081267831657412e-08}",
842,42,loo,ARDRegression,0.6238738179909271,0.5563531670925319,"{'alpha_1': 0.026982202102749108, 'alpha_2': 7.904417309507643e-07, 'lambda_1': 6.910541270834949e-06, 'lambda_2': 5.823890203242927e-08}",
843,43,loo,ARDRegression,0.6238924115945681,0.5563556490742028,"{'alpha_1': 0.0930224672114045, 'alpha_2': 4.823477146542604e-06, 'lambda_1': 1.927003092977283e-06, 'lambda_2': 1.809990953971494e-08}",
844,44,loo,ARDRegression,0.6238701292259814,0.5563511061000318,"{'alpha_1': 0.007461598942604549, 'alpha_2': 1.1994101648082786e-05, 'lambda_1': 5.745428483963593e-07, 'lambda_2': 1.3083930027175099e-08}",
845,45,loo,ARDRegression,0.6238801780412067,0.5563540253219701,"{'alpha_1': 0.049433448980138385, 'alpha_2': 1.3521769495308473e-06, 'lambda_1': 1.692201130295467e-07, 'lambda_2': 3.829805583336267e-08}",
846,46,loo,ARDRegression,0.5962458129329751,0.5591999045516363,"{'alpha_1': 5.431539497611271e-06, 'alpha_2': 0.0001546599756644561, 'lambda_1': 2.391201011906919e-06, 'lambda_2': 0.05075806670220198}",
847,47,loo,ARDRegression,0.6238797921064576,0.5563530979245606,"{'alpha_1': 0.04485006637036576, 'alpha_2': 1.0684530110278804e-05, 'lambda_1': 1.1797509880701836e-07, 'lambda_2': 1.4730691513397979e-08}",
848,48,loo,ARDRegression,0.5976530719733468,0.5572772902440539,"{'alpha_1': 3.619173231855798e-08, 'alpha_2': 0.006658672437295847, 'lambda_1': 0.004779611126928997, 'lambda_2': 0.009627036528931243}",
849,49,loo,ARDRegression,0.6238806797100102,0.5563530634636564,"{'alpha_1': 0.04761548446961664, 'alpha_2': 8.725536438943015e-06, 'lambda_1': 1.0138550153725078e-08, 'lambda_2': 1.045479757976801e-08}",
850,0,loo,BayesianRidge,0.6365894561827548,0.5701181895748644,"{'alpha_1': 3.4598424822573665e-07, 'alpha_2': 2.0747922399657957e-08, 'lambda_1': 0.011216176264175821, 'lambda_2': 0.005856170277556579}",
851,1,loo,BayesianRidge,0.636580379832974,0.570112529356033,"{'alpha_1': 5.708666098329587e-07, 'alpha_2': 0.003039522717339107, 'lambda_1': 8.781170377393876e-05, 'lambda_2': 0.001531592237104203}",
852,2,loo,BayesianRidge,0.6365803196763857,0.5701124982366752,"{'alpha_1': 0.00010037030831354123, 'alpha_2': 0.00011732895996820677, 'lambda_1': 1.2145130436300392e-08, 'lambda_2': 0.0005783345755750063}",
853,3,loo,BayesianRidge,0.6365803131481735,0.5701124980532191,"{'alpha_1': 0.0004322211255541982, 'alpha_2': 0.002925882992712233, 'lambda_1': 1.3331045329006878e-07, 'lambda_2': 2.375903623090282e-05}",
854,4,loo,BayesianRidge,0.6365803059994917,0.5701124931013611,"{'alpha_1': 0.0007469434943423905, 'alpha_2': 0.01824646011214491, 'lambda_1': 3.8429004598374436e-08, 'lambda_2': 3.6983833947660534e-06}",
855,5,loo,BayesianRidge,0.6365861981859026,0.5701161899770218,"{'alpha_1': 0.005302864316255621, 'alpha_2': 4.560976647729164e-08, 'lambda_1': 0.007521115041532137, 'lambda_2': 0.00028629293270015957}",
856,6,loo,BayesianRidge,0.6365803424972667,0.5701125155163365,"{'alpha_1': 2.337774390396118e-08, 'alpha_2': 0.005069250460780265, 'lambda_1': 7.552051784349072e-08, 'lambda_2': 2.9368602521076225e-05}",
857,7,loo,BayesianRidge,0.6365803134924135,0.5701124908016622,"{'alpha_1': 1.0513870129297874e-05, 'alpha_2': 1.2298689710553026e-06, 'lambda_1': 3.6418968385122204e-08, 'lambda_2': 0.0011116393234362702}",
858,8,loo,BayesianRidge,0.6365804296266814,0.5701125696759858,"{'alpha_1': 1.1094321978495915e-08, 'alpha_2': 1.0369792056563232e-08, 'lambda_1': 0.00011355655358423914, 'lambda_2': 0.0001395412255447929}",
859,9,loo,BayesianRidge,0.6365803783801596,0.570112535046719,"{'alpha_1': 7.352900815758178e-07, 'alpha_2': 0.047498617330458424, 'lambda_1': 2.4708991053640703e-07, 'lambda_2': 2.194981799453739e-07}",
860,10,loo,BayesianRidge,0.6365803232533775,0.5701125044819525,"{'alpha_1': 0.00034047150643748034, 'alpha_2': 0.00018137373312204687, 'lambda_1': 7.747340381022068e-06, 'lambda_2': 1.4981241898566676e-05}",
861,11,loo,BayesianRidge,0.63658019021237,0.5701124236526228,"{'alpha_1': 0.0025473153493534603, 'alpha_2': 0.017881295077262875, 'lambda_1': 5.666465010229009e-08, 'lambda_2': 6.037588392310702e-08}",
862,12,loo,BayesianRidge,0.6365793613642915,0.5701116135981886,"{'alpha_1': 2.2963187840730657e-08, 'alpha_2': 0.004829314937514932, 'lambda_1': 2.3474992269270367e-05, 'lambda_2': 0.044934842645091}",
863,13,loo,BayesianRidge,0.6365807176496,0.5701127144401332,"{'alpha_1': 0.0032420572479911302, 'alpha_2': 0.0024068215664550855, 'lambda_1': 0.0008812040244104484, 'lambda_2': 0.006432864143665123}",
864,14,loo,BayesianRidge,0.6365792868992505,0.5701118770959052,"{'alpha_1': 0.01612735073800649, 'alpha_2': 0.00010434078702074102, 'lambda_1': 7.155709066660715e-07, 'lambda_2': 0.0007798479100464258}",
865,15,loo,BayesianRidge,0.6365785982342811,0.5701109247490771,"{'alpha_1': 0.0003047523881322552, 'alpha_2': 1.660684714748091e-06, 'lambda_1': 2.4240380816746276e-05, 'lambda_2': 0.078145096366297}",
866,16,loo,BayesianRidge,0.6365814650968351,0.5701132733838159,"{'alpha_1': 0.03830494695312931, 'alpha_2': 1.077600841821175e-07, 'lambda_1': 0.0043695428276952115, 'lambda_2': 0.0011008467727139039}",
867,17,loo,BayesianRidge,0.6365803097095705,0.5701124957268429,"{'alpha_1': 0.0006409738543892605, 'alpha_2': 1.922319853189143e-08, 'lambda_1': 1.8171753520213063e-05, 'lambda_2': 0.0001369658080602953}",
868,18,loo,BayesianRidge,0.6365803111834567,0.5701124901772419,"{'alpha_1': 8.615561851213135e-05, 'alpha_2': 2.2210553994008673e-05, 'lambda_1': 1.7057319127309373e-07, 'lambda_2': 0.0010030180830115176}",
869,19,loo,BayesianRidge,0.636580340617962,0.5701125148947888,"{'alpha_1': 3.6922855738615606e-07, 'alpha_2': 4.677643978425115e-05, 'lambda_1': 2.08149482229905e-06, 'lambda_2': 4.2753760582701753e-07}",
870,20,loo,BayesianRidge,0.6365849523152836,0.5701151237700574,"{'alpha_1': 6.942614091675255e-07, 'alpha_2': 1.6577195771712222e-07, 'lambda_1': 0.006753194988869473, 'lambda_2': 0.043170097903724815}",
871,21,loo,BayesianRidge,0.6366398121159109,0.5701500329966988,"{'alpha_1': 3.411647696652837e-06, 'alpha_2': 1.1896266790416822e-08, 'lambda_1': 0.07376346443420452, 'lambda_2': 0.024508574811473668}",
872,22,loo,BayesianRidge,0.6366386313240113,0.5701494393302804,"{'alpha_1': 1.503742098731355e-05, 'alpha_2': 1.194936289149052e-07, 'lambda_1': 0.07162822944015866, 'lambda_2': 0.0001044584096522343}",
873,23,loo,BayesianRidge,0.6366098495278595,0.5701310896542151,"{'alpha_1': 5.832782447508279e-06, 'alpha_2': 1.1379670960545898e-07, 'lambda_1': 0.03598483763968449, 'lambda_2': 1.952279580867596e-05}",
874,24,loo,BayesianRidge,0.636607622530456,0.5701296796047443,"{'alpha_1': 1.6267086758713466e-05, 'alpha_2': 4.836804121445406e-07, 'lambda_1': 0.03325028074620537, 'lambda_2': 4.192079293890499e-06}",
875,25,loo,BayesianRidge,0.6365898307406442,0.570118462582756,"{'alpha_1': 6.376058788706518e-07, 'alpha_2': 1.719966307624194e-08, 'lambda_1': 0.011514161953931026, 'lambda_2': 1.973878639306542e-05}",
876,26,loo,BayesianRidge,0.6366028073471588,0.5701261944494116,"{'alpha_1': 0.00044568196489971863, 'alpha_2': 5.114927274378434e-07, 'lambda_1': 0.029207604288505867, 'lambda_2': 0.067576759594643}",
877,27,loo,BayesianRidge,0.6365818848263589,0.5701134809607072,"{'alpha_1': 1.3554370634768135e-07, 'alpha_2': 5.414686674649549e-06, 'lambda_1': 0.0018718743207104445, 'lambda_2': 1.7528037237873994e-05}",
878,28,loo,BayesianRidge,0.6365812062556484,0.5701130549454381,"{'alpha_1': 3.291727038698433e-05, 'alpha_2': 1.39178968984921e-06, 'lambda_1': 0.0010587792497755543, 'lambda_2': 0.0002389040930358522}",
879,29,loo,BayesianRidge,0.636581238275957,0.5701130686452379,"{'alpha_1': 6.6589024087310175e-06, 'alpha_2': 2.8561101222897593e-08, 'lambda_1': 0.0011218552046500959, 'lambda_2': 0.0012166736025421613}",
880,30,loo,BayesianRidge,0.6366227766305597,0.5701389834237538,"{'alpha_1': 1.4755121280507467e-05, 'alpha_2': 1.2546469878536415e-08, 'lambda_1': 0.05322698713891497, 'lambda_2': 0.04809241553267748}",
881,31,loo,BayesianRidge,0.636591185283266,0.5701191803577015,"{'alpha_1': 8.872096608932724e-06, 'alpha_2': 2.0836381457419243e-08, 'lambda_1': 0.013716914565725411, 'lambda_2': 0.0205652057504465}",
882,32,loo,BayesianRidge,0.6366149792450344,0.5701343403315811,"{'alpha_1': 8.101356600384551e-05, 'alpha_2': 6.440763357857308e-08, 'lambda_1': 0.042314679455225525, 'lambda_2': 0.0004590849006678777}",
883,33,loo,BayesianRidge,0.6366133035218706,0.5701332692735683,"{'alpha_1': 0.00011984654844604759, 'alpha_2': 5.6482348446399486e-08, 'lambda_1': 0.04028471227371708, 'lambda_2': 0.0015986728445857364}",
884,34,loo,BayesianRidge,0.6366045967379088,0.5701276202228346,"{'alpha_1': 2.104294577968211e-07, 'alpha_2': 2.139260232971052e-08, 'lambda_1': 0.030139215229113055, 'lambda_2': 0.02223941471495409}",
885,35,loo,BayesianRidge,0.6366198031269347,0.5701373920544305,"{'alpha_1': 1.6457148902575266e-05, 'alpha_2': 1.830568059996405e-08, 'lambda_1': 0.048318855700194986, 'lambda_2': 0.0026041552547601326}",
886,36,loo,BayesianRidge,0.6366112393076558,0.570131813562226,"{'alpha_1': 1.3828148826342094e-05, 'alpha_2': 2.3700999193370433e-08, 'lambda_1': 0.03833845848293065, 'lambda_2': 0.023850168103836496}",
887,37,loo,BayesianRidge,0.6366498097499205,0.5701561381634441,"{'alpha_1': 4.222439506474066e-05, 'alpha_2': 1.4867390827611286e-08, 'lambda_1': 0.08759397396149779, 'lambda_2': 0.07268755361412807}",
888,38,loo,BayesianRidge,0.6365805051152874,0.5701126177917348,"{'alpha_1': 1.4088524965306222e-08, 'alpha_2': 1.3003374774572016e-08, 'lambda_1': 0.00020114763420201435, 'lambda_2': 1.5148135075239374e-08}",
889,39,loo,BayesianRidge,0.6366326722146186,0.5701453549967246,"{'alpha_1': 0.00039764937994209675, 'alpha_2': 3.3859875267474803e-08, 'lambda_1': 0.06531256213006736, 'lambda_2': 0.03989913295448598}",
890,40,loo,BayesianRidge,0.636580065874083,0.570112260358363,"{'alpha_1': 0.0013373244867796023, 'alpha_2': 0.09863499167236082, 'lambda_1': 2.418851515440153e-07, 'lambda_2': 0.012080453620758195}",
891,41,loo,BayesianRidge,0.6365815870435116,0.5701129233370539,"{'alpha_1': 0.000462508103413178, 'alpha_2': 2.2492260497282512e-08, 'lambda_1': 0.003106346843035858, 'lambda_2': 0.05785754427928811}",
892,42,loo,BayesianRidge,0.636645701929414,0.5701534226268392,"{'alpha_1': 9.460270459608676e-05, 'alpha_2': 9.591050913377075e-08, 'lambda_1': 0.08272995426023112, 'lambda_2': 0.08315812840900055}",
893,43,loo,BayesianRidge,0.636580289388418,0.570112484128102,"{'alpha_1': 0.0007830936513286722, 'alpha_2': 2.9109188563429055e-08, 'lambda_1': 9.322594287960957e-07, 'lambda_2': 1.8447380414692027e-08}",
894,44,loo,BayesianRidge,0.6366091296636642,0.5701303877104917,"{'alpha_1': 0.012480997879869966, 'alpha_2': 1.4322773727457742e-08, 'lambda_1': 0.0371758618864616, 'lambda_2': 0.04058453483757313}",
895,45,loo,BayesianRidge,0.6365828717491262,0.5701141649383616,"{'alpha_1': 0.04077803663992822, 'alpha_2': 0.0012579725563189343, 'lambda_1': 0.00623592909849708, 'lambda_2': 3.2675975900273993e-08}",
896,46,loo,BayesianRidge,0.6366319860816764,0.5701449892120936,"{'alpha_1': 1.6678086119948336e-05, 'alpha_2': 1.026763562641245e-06, 'lambda_1': 0.06412987064529228, 'lambda_2': 0.028864732573047537}",
897,47,loo,BayesianRidge,0.6366273382845993,0.5701421509057052,"{'alpha_1': 0.00012362997170879813, 'alpha_2': 5.907022043775781e-07, 'lambda_1': 0.05783198710202713, 'lambda_2': 0.009163949448668683}",
898,48,loo,BayesianRidge,0.6366301344612882,0.5701439958047558,"{'alpha_1': 3.688525385793763e-07, 'alpha_2': 3.4527062735580394e-07, 'lambda_1': 0.06105411116276687, 'lambda_2': 0.00034261863541504517}",
899,49,loo,BayesianRidge,0.6366022338879491,0.5701259075808448,"{'alpha_1': 6.812457847851865e-05, 'alpha_2': 2.5400267022804316e-07, 'lambda_1': 0.0281624364979752, 'lambda_2': 0.05597650550873829}",
